train_batch_loss,train_batch_acc,learning_rate
0.8762649893760681,0.71875,1.6389020350212968e-05
1.6199395656585693,0.4375,1.6384287742546144e-05
0.8894200921058655,0.625,1.637955513487932e-05
0.8267665505409241,0.625,1.6374822527212495e-05
1.0255929231643677,0.6875,1.637008991954567e-05
1.0372544527053833,0.625,1.6365357311878846e-05
1.2976577281951904,0.53125,1.636062470421202e-05
1.129830002784729,0.65625,1.63558920965452e-05
0.9538937211036682,0.6875,1.6351159488878376e-05
0.7049204707145691,0.71875,1.6346426881211548e-05
0.9658851623535156,0.71875,1.6341694273544723e-05
1.1547095775604248,0.65625,1.63369616658779e-05
1.3671530485153198,0.53125,1.6332229058211074e-05
0.8808746933937073,0.75,1.632749645054425e-05
1.420396327972412,0.53125,1.632276384287743e-05
1.1641162633895874,0.5625,1.6318031235210604e-05
1.1892725229263306,0.59375,1.631329862754378e-05
0.8251147270202637,0.75,1.630856601987695e-05
1.2146906852722168,0.5625,1.6303833412210127e-05
1.1587421894073486,0.65625,1.6299100804543302e-05
0.6668046712875366,0.8,1.629436819687648e-05
1.366438627243042,0.5,1.6289635589209657e-05
1.0310256481170654,0.65625,1.6284902981542832e-05
1.1146849393844604,0.625,1.6280170373876008e-05
0.9055037498474121,0.71875,1.6275437766209183e-05
1.112000584602356,0.6875,1.627070515854236e-05
1.3747150897979736,0.5,1.6265972550875534e-05
0.876061201095581,0.75,1.626123994320871e-05
1.0956361293792725,0.65625,1.6256507335541885e-05
0.9805527329444885,0.6875,1.625177472787506e-05
1.1329174041748047,0.6875,1.6247042120208236e-05
1.0332317352294922,0.6875,1.6242309512541412e-05
1.1617987155914307,0.625,1.6237576904874587e-05
0.9694787263870239,0.6875,1.6232844297207763e-05
1.0835953950881958,0.625,1.6228111689540938e-05
0.9074236750602722,0.65625,1.6223379081874114e-05
0.9393799304962158,0.59375,1.621864647420729e-05
0.956486701965332,0.625,1.6213913866540465e-05
0.8846334218978882,0.65625,1.620918125887364e-05
0.8468307852745056,0.8125,1.6204448651206816e-05
0.9436527490615845,0.75,1.619971604353999e-05
1.0229817628860474,0.625,1.619498343587317e-05
1.357442855834961,0.5,1.6190250828206342e-05
1.2470359802246094,0.5625,1.6185518220539518e-05
0.8500968813896179,0.625,1.6180785612872693e-05
0.930676281452179,0.65625,1.617605300520587e-05
0.8557205200195312,0.71875,1.6171320397539044e-05
0.896877646446228,0.6875,1.6166587789872223e-05
1.1406537294387817,0.6875,1.61618551822054e-05
1.0510649681091309,0.6875,1.6157122574538574e-05
1.2926520109176636,0.5625,1.615238996687175e-05
1.339985728263855,0.59375,1.614765735920492e-05
1.185599446296692,0.625,1.6142924751538097e-05
1.3227804899215698,0.53125,1.6138192143871276e-05
1.038077473640442,0.6875,1.613345953620445e-05
1.4089083671569824,0.5,1.6128726928537627e-05
1.3444474935531616,0.53125,1.6123994320870802e-05
1.0178329944610596,0.5625,1.6119261713203978e-05
1.30293607711792,0.5625,1.6114529105537153e-05
0.8709309697151184,0.75,1.6109796497870325e-05
1.401527762413025,0.53125,1.6105063890203504e-05
0.9780529737472534,0.75,1.610033128253668e-05
1.1135673522949219,0.625,1.6095598674869855e-05
1.007125973701477,0.71875,1.609086606720303e-05
0.9389687180519104,0.6875,1.6086133459536206e-05
1.201908826828003,0.5625,1.608140085186938e-05
1.2149369716644287,0.53125,1.6076668244202557e-05
1.292519450187683,0.4375,1.6071935636535733e-05
0.8834129571914673,0.6875,1.6067203028868908e-05
1.6300936937332153,0.375,1.6062470421202084e-05
1.161015272140503,0.6875,1.605773781353526e-05
1.0688618421554565,0.65625,1.6053005205868435e-05
1.1924577951431274,0.625,1.604827259820161e-05
1.3393324613571167,0.53125,1.6043539990534785e-05
0.8996230363845825,0.71875,1.603880738286796e-05
1.2860698699951172,0.5625,1.6034074775201136e-05
1.0273017883300781,0.625,1.6029342167534312e-05
1.0181866884231567,0.625,1.6024609559867487e-05
1.1787240505218506,0.53125,1.6019876952200663e-05
0.7666261792182922,0.71875,1.601514434453384e-05
0.6504276394844055,0.84375,1.6010411736867014e-05
1.2572499513626099,0.625,1.6005679129200193e-05
1.011644721031189,0.625,1.6000946521533368e-05
0.9397488236427307,0.6875,1.5996213913866544e-05
1.1132829189300537,0.53125,1.5991481306199716e-05
1.1872243881225586,0.59375,1.598674869853289e-05
0.8999507427215576,0.6875,1.5982016090866067e-05
0.8168669939041138,0.8125,1.5977283483199246e-05
0.7540319561958313,0.71875,1.597255087553242e-05
1.047695517539978,0.65625,1.5967818267865597e-05
1.0205925703048706,0.59375,1.5963085660198772e-05
0.987524151802063,0.75,1.5958353052531948e-05
0.908923864364624,0.71875,1.595362044486512e-05
1.0123181343078613,0.59375,1.59488878371983e-05
0.7885996103286743,0.84375,1.5944155229531474e-05
1.1276159286499023,0.5625,1.593942262186465e-05
0.8501274585723877,0.71875,1.5934690014197825e-05
0.7063244581222534,0.8125,1.5929957406531e-05
1.2329901456832886,0.53125,1.5925224798864176e-05
1.0420098304748535,0.625,1.592049219119735e-05
0.945102870464325,0.6875,1.5915759583530527e-05
1.2788960933685303,0.625,1.5911026975863702e-05
0.9774762988090515,0.6875,1.5906294368196878e-05
1.3552534580230713,0.5,1.5901561760530053e-05
1.2371113300323486,0.5625,1.589682915286323e-05
1.3397895097732544,0.59375,1.5892096545196404e-05
0.9523938894271851,0.6875,1.588736393752958e-05
1.3812146186828613,0.59375,1.5882631329862755e-05
1.2080302238464355,0.5625,1.587789872219593e-05
1.1923805475234985,0.59375,1.5873166114529106e-05
1.1004265546798706,0.5625,1.5868433506862282e-05
0.982771098613739,0.65625,1.5863700899195457e-05
1.1317768096923828,0.65625,1.5858968291528633e-05
1.019760251045227,0.625,1.5854235683861808e-05
1.2570911645889282,0.5625,1.5849503076194984e-05
1.42853581905365,0.4375,1.5844770468528163e-05
0.9937446117401123,0.65625,1.5840037860861338e-05
1.1120750904083252,0.59375,1.583530525319451e-05
1.041408896446228,0.65625,1.5830572645527686e-05
1.0128649473190308,0.71875,1.582584003786086e-05
1.2533838748931885,0.53125,1.5821107430194037e-05
0.9262955784797668,0.6875,1.5816374822527216e-05
0.9771440029144287,0.75,1.581164221486039e-05
1.1939005851745605,0.5625,1.5806909607193567e-05
1.1312044858932495,0.6875,1.5802176999526742e-05
1.0878164768218994,0.5,1.5797444391859914e-05
1.0324302911758423,0.625,1.579271178419309e-05
0.9581192135810852,0.65625,1.578797917652627e-05
1.321067452430725,0.5,1.5783246568859444e-05
1.0924969911575317,0.625,1.577851396119262e-05
1.5908987522125244,0.375,1.5773781353525795e-05
1.0137382745742798,0.65625,1.576904874585897e-05
1.2996102571487427,0.625,1.5764316138192146e-05
0.8494030833244324,0.75,1.575958353052532e-05
1.1296354532241821,0.5625,1.5754850922858497e-05
1.033515214920044,0.6875,1.5750118315191672e-05
1.0619639158248901,0.65625,1.5745385707524848e-05
0.8920900821685791,0.5625,1.5740653099858023e-05
1.2631548643112183,0.5625,1.57359204921912e-05
1.2391754388809204,0.5625,1.5731187884524374e-05
1.1796804666519165,0.6875,1.572645527685755e-05
1.1440184116363525,0.625,1.5721722669190725e-05
0.7850635051727295,0.75,1.57169900615239e-05
1.559948205947876,0.40625,1.5712257453857076e-05
0.7160542011260986,0.78125,1.5707524846190252e-05
0.7971755266189575,0.78125,1.5702792238523427e-05
1.4750375747680664,0.59375,1.5698059630856603e-05
1.1619452238082886,0.65625,1.5693327023189778e-05
0.8204236030578613,0.6875,1.5688594415522954e-05
0.8203510046005249,0.75,1.5683861807856133e-05
0.861976146697998,0.75,1.5679129200189305e-05
1.264888048171997,0.53125,1.567439659252248e-05
0.9517185688018799,0.5625,1.5669663984855656e-05
1.084191918373108,0.65625,1.566493137718883e-05
0.7363097071647644,0.78125,1.5660198769522007e-05
1.0034312009811401,0.65625,1.5655466161855185e-05
0.8470243811607361,0.75,1.565073355418836e-05
1.2183341979980469,0.59375,1.5646000946521536e-05
1.0978853702545166,0.65625,1.564126833885471e-05
0.857022762298584,0.6875,1.5636535731187884e-05
0.8127135038375854,0.71875,1.563180312352106e-05
1.1365312337875366,0.59375,1.562707051585424e-05
1.2385579347610474,0.53125,1.5622337908187414e-05
1.255720615386963,0.59375,1.561760530052059e-05
1.0602567195892334,0.65625,1.5612872692853765e-05
1.3276759386062622,0.5625,1.560814008518694e-05
1.0785893201828003,0.5625,1.5603407477520112e-05
1.3036892414093018,0.53125,1.559867486985329e-05
0.7896047234535217,0.71875,1.5593942262186467e-05
0.9815481305122375,0.6875,1.5589209654519642e-05
0.9585066437721252,0.6875,1.5584477046852818e-05
1.1233915090560913,0.5625,1.5579744439185993e-05
1.0786418914794922,0.6875,1.557501183151917e-05
1.4136301279067993,0.53125,1.5570279223852344e-05
0.8962262868881226,0.71875,1.556554661618552e-05
1.2142301797866821,0.59375,1.5560814008518695e-05
1.3426910638809204,0.46875,1.555608140085187e-05
1.4103306531906128,0.4375,1.5551348793185046e-05
1.2275748252868652,0.59375,1.554661618551822e-05
1.43892502784729,0.5,1.5541883577851397e-05
1.027116060256958,0.625,1.5537150970184573e-05
0.997624397277832,0.71875,1.5532418362517748e-05
0.8767924904823303,0.625,1.5527685754850924e-05
0.9762284755706787,0.71875,1.55229531471841e-05
0.9708073735237122,0.6875,1.5518220539517275e-05
0.8519461750984192,0.78125,1.551348793185045e-05
0.8997159600257874,0.6875,1.5508755324183626e-05
1.0048580169677734,0.65625,1.55040227165168e-05
1.3291239738464355,0.59375,1.5499290108849976e-05
1.4424376487731934,0.53125,1.5494557501183155e-05
0.9248766899108887,0.75,1.548982489351633e-05
1.0230892896652222,0.65625,1.5485092285849503e-05
1.196484088897705,0.65625,1.548035967818268e-05
1.1377772092819214,0.65625,1.5475627070515854e-05
1.1100285053253174,0.59375,1.547089446284903e-05
0.7261002659797668,0.78125,1.5466161855182208e-05
0.7247102856636047,0.78125,1.5461429247515384e-05
1.347203254699707,0.5625,1.545669663984856e-05
1.251686453819275,0.5625,1.5451964032181735e-05
1.0206328630447388,0.65625,1.5447231424514907e-05
0.9570226669311523,0.6875,1.5442498816848082e-05
1.1148056983947754,0.625,1.543776620918126e-05
0.9644334316253662,0.65625,1.5433033601514437e-05
1.1725897789001465,0.625,1.5428300993847612e-05
1.1441311836242676,0.59375,1.5423568386180788e-05
0.8718335628509521,0.75,1.5418835778513963e-05
0.7596626877784729,0.78125,1.541410317084714e-05
0.9142295122146606,0.71875,1.5409370563180314e-05
0.8582342863082886,0.6875,1.540463795551349e-05
1.1616482734680176,0.59375,1.5399905347846665e-05
1.2239933013916016,0.59375,1.539517274017984e-05
1.1997432708740234,0.59375,1.5390440132513016e-05
1.0056370496749878,0.75,1.538570752484619e-05
1.2031418085098267,0.59375,1.5380974917179367e-05
0.9901168346405029,0.75,1.5376242309512543e-05
0.7953108549118042,0.75,1.5371509701845718e-05
1.0912232398986816,0.6875,1.5366777094178893e-05
1.4541501998901367,0.5,1.536204448651207e-05
1.3563737869262695,0.625,1.5357311878845244e-05
1.0726784467697144,0.625,1.535257927117842e-05
1.1559022665023804,0.5625,1.5347846663511595e-05
1.3162471055984497,0.53125,1.534311405584477e-05
1.084633231163025,0.625,1.5338381448177946e-05
1.309492826461792,0.5625,1.5333648840511125e-05
1.0655450820922852,0.71875,1.5328916232844297e-05
1.2001721858978271,0.625,1.5324183625177473e-05
1.1209475994110107,0.65625,1.531945101751065e-05
1.1609584093093872,0.59375,1.5314718409843824e-05
0.7985141277313232,0.6875,1.5309985802177e-05
0.892580509185791,0.6875,1.5305253194510178e-05
1.0869191884994507,0.59375,1.5300520586843354e-05
1.0552743673324585,0.625,1.529578797917653e-05
1.0589351654052734,0.625,1.52910553715097e-05
1.3767797946929932,0.46875,1.5286322763842877e-05
1.3120468854904175,0.5625,1.5281590156176052e-05
0.6196578741073608,0.78125,1.527685754850923e-05
1.2635445594787598,0.625,1.5272124940842407e-05
1.2101216316223145,0.5625,1.5267392333175582e-05
0.7983431816101074,0.875,1.5262659725508758e-05
1.046757459640503,0.5625,1.5257927117841933e-05
0.9711340665817261,0.75,1.5253194510175107e-05
0.9051944017410278,0.65625,1.5248461902508282e-05
0.7367149591445923,0.6875,1.5243729294841458e-05
0.9848632216453552,0.6875,1.5238996687174635e-05
1.1137933731079102,0.625,1.523426407950781e-05
1.208601951599121,0.625,1.5229531471840986e-05
1.0688387155532837,0.65625,1.5224798864174161e-05
1.2722162008285522,0.59375,1.5220066256507337e-05
0.9715791940689087,0.6875,1.5215333648840514e-05
1.1081321239471436,0.625,1.5210601041173688e-05
0.9138131737709045,0.65625,1.5205868433506863e-05
1.112428069114685,0.625,1.5201135825840039e-05
1.1599498987197876,0.59375,1.5196403218173214e-05
1.0377776622772217,0.6875,1.519167061050639e-05
1.0175225734710693,0.625,1.5186938002839567e-05
1.079166054725647,0.65625,1.5182205395172742e-05
0.7003867626190186,0.8125,1.5177472787505918e-05
0.8732287883758545,0.71875,1.5172740179839092e-05
0.7643167972564697,0.78125,1.5168007572172267e-05
1.3567429780960083,0.5,1.5163274964505443e-05
1.4700387716293335,0.46875,1.515854235683862e-05
0.8963959217071533,0.75,1.5153809749171795e-05
1.0213598012924194,0.65625,1.5149077141504971e-05
1.4860862493515015,0.53125,1.5144344533838146e-05
0.8744837045669556,0.6875,1.5139611926171322e-05
1.4620963335037231,0.5,1.5134879318504496e-05
1.1330586671829224,0.5625,1.5130146710837673e-05
1.0579736232757568,0.65625,1.5125414103170848e-05
0.7294872999191284,0.8125,1.5120681495504024e-05
1.1097410917282104,0.625,1.51159488878372e-05
1.0488834381103516,0.625,1.5111216280170375e-05
0.9631142616271973,0.78125,1.5106483672503552e-05
0.8264399766921997,0.71875,1.5101751064836727e-05
1.226445198059082,0.59375,1.5097018457169901e-05
1.203322172164917,0.5625,1.5092285849503077e-05
1.3241491317749023,0.53125,1.5087553241836252e-05
1.1212503910064697,0.625,1.5082820634169428e-05
0.8145227432250977,0.75,1.5078088026502605e-05
1.5602360963821411,0.53125,1.507335541883578e-05
0.8837682604789734,0.65625,1.5068622811168956e-05
1.183504581451416,0.625,1.5063890203502131e-05
1.143274188041687,0.5625,1.5059157595835307e-05
1.1279696226119995,0.625,1.505442498816848e-05
1.4154857397079468,0.5,1.5049692380501658e-05
1.1986936330795288,0.5625,1.5044959772834833e-05
1.0059185028076172,0.71875,1.5040227165168009e-05
1.097912073135376,0.65625,1.5035494557501184e-05
1.174970030784607,0.5625,1.503076194983436e-05
1.6470273733139038,0.40625,1.5026029342167537e-05
0.8974182605743408,0.71875,1.5021296734500712e-05
0.9962274432182312,0.6875,1.5016564126833886e-05
1.1620832681655884,0.5625,1.5011831519167062e-05
0.8915058970451355,0.78125,1.5007098911500237e-05
1.0607948303222656,0.59375,1.5002366303833413e-05
0.8823381066322327,0.75,1.499763369616659e-05
1.059922456741333,0.53125,1.4992901088499765e-05
1.167309284210205,0.5625,1.498816848083294e-05
1.0108592510223389,0.78125,1.4983435873166116e-05
1.0344308614730835,0.625,1.497870326549929e-05
1.1403506994247437,0.65625,1.4973970657832466e-05
1.2146029472351074,0.625,1.4969238050165643e-05
1.2355750799179077,0.625,1.4964505442498818e-05
1.2041939496994019,0.59375,1.4959772834831994e-05
0.7936424016952515,0.71875,1.495504022716517e-05
1.1194372177124023,0.625,1.4950307619498345e-05
1.0435154438018799,0.625,1.4945575011831522e-05
1.136893391609192,0.59375,1.4940842404164696e-05
0.8424031138420105,0.71875,1.4936109796497871e-05
0.8221274614334106,0.71875,1.4931377188831047e-05
1.0603958368301392,0.71875,1.4926644581164222e-05
1.0497034788131714,0.65625,1.4921911973497398e-05
0.9959425330162048,0.5625,1.4917179365830575e-05
0.9187027215957642,0.71875,1.491244675816375e-05
1.119101881980896,0.5625,1.4907714150496926e-05
1.3265209197998047,0.625,1.4902981542830101e-05
1.2236590385437012,0.5625,1.4898248935163275e-05
1.2817800045013428,0.5625,1.489351632749645e-05
0.7811305522918701,0.6875,1.4888783719829628e-05
1.0880061388015747,0.625,1.4884051112162803e-05
0.8865102529525757,0.6875,1.4879318504495979e-05
0.6279560923576355,0.84375,1.4874585896829154e-05
1.801835536956787,0.4375,1.486985328916233e-05
0.9511164426803589,0.65625,1.4865120681495507e-05
1.2258714437484741,0.5625,1.486038807382868e-05
1.5120744705200195,0.53125,1.4855655466161856e-05
1.246014952659607,0.5,1.4850922858495032e-05
0.9660860300064087,0.6875,1.4846190250828207e-05
1.0282087326049805,0.65625,1.4841457643161383e-05
0.6790140271186829,0.8125,1.483672503549456e-05
1.0598742961883545,0.6875,1.4831992427827735e-05
1.3024256229400635,0.5625,1.482725982016091e-05
1.0602948665618896,0.625,1.4822527212494084e-05
1.0380560159683228,0.625,1.481779460482726e-05
2.243647813796997,0.4,1.4813061997160435e-05
1.1525022983551025,0.5625,1.4808329389493613e-05
0.9837071299552917,0.75,1.4803596781826788e-05
1.1363385915756226,0.65625,1.4798864174159964e-05
0.8391250371932983,0.78125,1.4794131566493139e-05
1.0078246593475342,0.625,1.4789398958826315e-05
1.0935577154159546,0.65625,1.4784666351159488e-05
1.0089455842971802,0.65625,1.4779933743492666e-05
1.0636639595031738,0.65625,1.4775201135825841e-05
0.9490159749984741,0.75,1.4770468528159017e-05
1.002185583114624,0.71875,1.4765735920492192e-05
0.905126690864563,0.71875,1.4761003312825367e-05
1.038986325263977,0.625,1.4756270705158545e-05
1.1296645402908325,0.625,1.475153809749172e-05
0.9784420132637024,0.625,1.4746805489824896e-05
1.072238564491272,0.65625,1.474207288215807e-05
0.9211734533309937,0.71875,1.4737340274491245e-05
1.1108490228652954,0.59375,1.473260766682442e-05
1.1080069541931152,0.625,1.4727875059157598e-05
0.8421612977981567,0.65625,1.4723142451490773e-05
0.9357046484947205,0.75,1.4718409843823949e-05
0.7565046548843384,0.75,1.4713677236157124e-05
0.8533872961997986,0.625,1.47089446284903e-05
1.1678636074066162,0.625,1.4704212020823473e-05
0.9657962918281555,0.6875,1.469947941315665e-05
1.1455652713775635,0.625,1.4694746805489826e-05
1.2016047239303589,0.625,1.4690014197823001e-05
1.0326744318008423,0.53125,1.4685281590156177e-05
1.2403712272644043,0.53125,1.4680548982489352e-05
1.3815186023712158,0.5,1.467581637482253e-05
1.2417521476745605,0.59375,1.4671083767155705e-05
0.9297268390655518,0.6875,1.4666351159488879e-05
1.1100717782974243,0.625,1.4661618551822054e-05
1.0176767110824585,0.625,1.465688594415523e-05
0.8063430190086365,0.6875,1.4652153336488405e-05
1.1757476329803467,0.65625,1.4647420728821583e-05
0.8178843259811401,0.71875,1.4642688121154758e-05
1.1801561117172241,0.5625,1.4637955513487933e-05
0.9180660843849182,0.75,1.4633222905821109e-05
1.074880838394165,0.59375,1.4628490298154283e-05
1.0974853038787842,0.6875,1.4623757690487458e-05
1.048543095588684,0.59375,1.4619025082820635e-05
0.8566709160804749,0.78125,1.4614292475153811e-05
0.7783670425415039,0.78125,1.4609559867486986e-05
0.7471877336502075,0.75,1.4604827259820162e-05
1.0774368047714233,0.625,1.4600094652153337e-05
0.8395805954933167,0.71875,1.4595362044486515e-05
1.346757173538208,0.5,1.459062943681969e-05
0.9438750743865967,0.6875,1.4585896829152864e-05
1.1871176958084106,0.53125,1.458116422148604e-05
1.2482056617736816,0.5625,1.4576431613819215e-05
1.4397293329238892,0.5625,1.457169900615239e-05
1.0104190111160278,0.6875,1.4566966398485567e-05
1.0825797319412231,0.625,1.4562233790818743e-05
0.9182186126708984,0.75,1.4557501183151918e-05
1.142637848854065,0.65625,1.4552768575485094e-05
0.8315922617912292,0.75,1.4548035967818268e-05
1.0939029455184937,0.65625,1.4543303360151443e-05
0.9764652252197266,0.71875,1.453857075248462e-05
1.2766302824020386,0.5625,1.4533838144817796e-05
0.6524560451507568,0.8125,1.4529105537150971e-05
1.0093872547149658,0.65625,1.4524372929484147e-05
1.2973606586456299,0.53125,1.4519640321817324e-05
1.1633902788162231,0.625,1.45149077141505e-05
0.8664504885673523,0.71875,1.4510175106483673e-05
1.2488831281661987,0.5625,1.4505442498816849e-05
0.8608095645904541,0.71875,1.4500709891150024e-05
1.2671291828155518,0.59375,1.44959772834832e-05
1.17857825756073,0.625,1.4491244675816375e-05
0.8221941590309143,0.75,1.4486512068149552e-05
1.2648577690124512,0.5625,1.4481779460482728e-05
0.8823967576026917,0.75,1.4477046852815903e-05
1.1961774826049805,0.46875,1.4472314245149077e-05
1.451180100440979,0.59375,1.4467581637482253e-05
1.1338942050933838,0.59375,1.4462849029815428e-05
1.0445328950881958,0.625,1.4458116422148605e-05
0.9367976188659668,0.6875,1.445338381448178e-05
1.079704999923706,0.625,1.4448651206814956e-05
1.0731524229049683,0.71875,1.4443918599148132e-05
0.9551672339439392,0.71875,1.4439185991481309e-05
0.9230358004570007,0.71875,1.4434453383814484e-05
1.1600751876831055,0.625,1.4429720776147658e-05
0.8437618017196655,0.71875,1.4424988168480834e-05
0.8425577878952026,0.65625,1.442025556081401e-05
0.87505042552948,0.78125,1.4415522953147185e-05
1.1951136589050293,0.65625,1.4410790345480362e-05
0.9378928542137146,0.71875,1.4406057737813537e-05
0.9958789348602295,0.65625,1.4401325130146713e-05
1.1189064979553223,0.59375,1.4396592522479888e-05
1.2862420082092285,0.53125,1.4391859914813062e-05
1.113337755203247,0.65625,1.4387127307146238e-05
1.0248644351959229,0.625,1.4382394699479413e-05
0.7103806138038635,0.78125,1.437766209181259e-05
1.0734308958053589,0.5625,1.4372929484145766e-05
1.0427286624908447,0.6875,1.4368196876478941e-05
0.9755104184150696,0.625,1.4363464268812117e-05
0.8783923983573914,0.6875,1.4358731661145294e-05
1.279741883277893,0.53125,1.4353999053478466e-05
1.0515192747116089,0.6875,1.4349266445811643e-05
1.2435969114303589,0.53125,1.4344533838144819e-05
1.0886539220809937,0.59375,1.4339801230477994e-05
1.5054714679718018,0.46875,1.433506862281117e-05
1.158302664756775,0.53125,1.4330336015144347e-05
1.5015431642532349,0.53125,1.4325603407477522e-05
1.3764694929122925,0.46875,1.4320870799810698e-05
1.335339069366455,0.59375,1.4316138192143872e-05
1.1297651529312134,0.5625,1.4311405584477047e-05
1.1554607152938843,0.65625,1.4306672976810223e-05
1.163072943687439,0.59375,1.4301940369143398e-05
1.081028699874878,0.59375,1.4297207761476575e-05
1.4935173988342285,0.4375,1.429247515380975e-05
0.9509083032608032,0.65625,1.4287742546142926e-05
1.2233681678771973,0.59375,1.4283009938476102e-05
1.3604121208190918,0.5,1.4278277330809279e-05
0.968461811542511,0.71875,1.4273544723142451e-05
0.963425874710083,0.6875,1.4268812115475628e-05
0.9007309675216675,0.65625,1.4264079507808804e-05
0.8393890261650085,0.78125,1.4259346900141979e-05
1.0946922302246094,0.6875,1.4254614292475155e-05
0.6904819011688232,0.84375,1.4249881684808332e-05
1.3199553489685059,0.5625,1.4245149077141507e-05
1.0289194583892822,0.6875,1.4240416469474683e-05
1.218659520149231,0.625,1.4235683861807857e-05
1.0558357238769531,0.59375,1.4230951254141032e-05
0.8815799355506897,0.71875,1.4226218646474208e-05
1.257378101348877,0.625,1.4221486038807385e-05
1.0658197402954102,0.65625,1.421675343114056e-05
0.938678503036499,0.8125,1.4212020823473736e-05
1.1344881057739258,0.65625,1.4207288215806911e-05
0.9548797607421875,0.59375,1.4202555608140087e-05
1.097156286239624,0.59375,1.419782300047326e-05
1.103568434715271,0.65625,1.4193090392806436e-05
0.9666333794593811,0.625,1.4188357785139613e-05
1.0316097736358643,0.65625,1.4183625177472789e-05
0.8851047158241272,0.71875,1.4178892569805964e-05
0.6769896149635315,0.6875,1.417415996213914e-05
0.7664076089859009,0.71875,1.4169427354472317e-05
0.7945080399513245,0.71875,1.4164694746805492e-05
1.0827988386154175,0.65625,1.4159962139138666e-05
1.073865294456482,0.65625,1.4155229531471841e-05
0.7733340263366699,0.75,1.4150496923805017e-05
1.213576316833496,0.5625,1.4145764316138192e-05
1.2755457162857056,0.5,1.414103170847137e-05
1.3207942247390747,0.59375,1.4136299100804545e-05
1.1688382625579834,0.625,1.413156649313772e-05
1.1627191305160522,0.5625,1.4126833885470896e-05
1.0551258325576782,0.6875,1.4122101277804072e-05
1.1739935874938965,0.5625,1.4117368670137245e-05
1.1291782855987549,0.65625,1.4112636062470423e-05
0.9342133402824402,0.6875,1.4107903454803598e-05
1.0787253379821777,0.65625,1.4103170847136774e-05
0.844441294670105,0.75,1.4098438239469949e-05
0.7730082273483276,0.71875,1.4093705631803124e-05
0.91236811876297,0.6875,1.4088973024136302e-05
0.9396107196807861,0.625,1.4084240416469477e-05
0.915179967880249,0.65625,1.4079507808802651e-05
0.8914746046066284,0.75,1.4074775201135826e-05
1.3583463430404663,0.4375,1.4070042593469002e-05
1.1555765867233276,0.65625,1.4065309985802177e-05
1.10693359375,0.625,1.4060577378135355e-05
0.9482098817825317,0.75,1.405584477046853e-05
0.9996951818466187,0.625,1.4051112162801706e-05
0.7424251437187195,0.71875,1.4046379555134881e-05
0.9768680334091187,0.65625,1.4041646947468055e-05
1.0402412414550781,0.59375,1.403691433980123e-05
1.653873324394226,0.5,1.4032181732134408e-05
1.188450813293457,0.46875,1.4027449124467583e-05
1.0016894340515137,0.6875,1.4022716516800758e-05
0.8825374841690063,0.71875,1.4017983909133934e-05
1.0306817293167114,0.6875,1.401325130146711e-05
1.2304834127426147,0.65625,1.4008518693800287e-05
1.0182665586471558,0.6875,1.400378608613346e-05
1.0711357593536377,0.59375,1.3999053478466636e-05
1.2174787521362305,0.46875,1.3994320870799811e-05
1.0621501207351685,0.59375,1.3989588263132987e-05
1.0340300798416138,0.625,1.3984855655466162e-05
1.0622652769088745,0.625,1.398012304779934e-05
1.3577406406402588,0.5,1.3975390440132515e-05
0.9856142401695251,0.71875,1.397065783246569e-05
1.1162840127944946,0.625,1.3965925224798866e-05
0.9875606298446655,0.5625,1.396119261713204e-05
0.8429759740829468,0.78125,1.3956460009465215e-05
1.0538735389709473,0.65625,1.3951727401798392e-05
1.277379035949707,0.53125,1.3946994794131568e-05
0.8078479766845703,0.84375,1.3942262186464743e-05
0.794821560382843,0.71875,1.3937529578797919e-05
1.3323296308517456,0.5,1.3932796971131094e-05
0.905381977558136,0.59375,1.3928064363464272e-05
0.9511069655418396,0.6875,1.3923331755797445e-05
1.3304756879806519,0.46875,1.3918599148130621e-05
0.8610253930091858,0.71875,1.3913866540463796e-05
1.2068322896957397,0.625,1.3909133932796972e-05
1.4514389038085938,0.53125,1.3904401325130147e-05
0.797698438167572,0.75,1.3899668717463324e-05
0.8586729168891907,0.65625,1.38949361097965e-05
0.9596394896507263,0.6875,1.3890203502129675e-05
0.9639439582824707,0.71875,1.388547089446285e-05
0.9720730781555176,0.71875,1.3880738286796025e-05
0.9645994901657104,0.6875,1.38760056791292e-05
1.0362733602523804,0.625,1.3871273071462377e-05
0.7439332008361816,0.71875,1.3866540463795553e-05
0.8612305521965027,0.6875,1.3861807856128728e-05
1.373726487159729,0.5625,1.3857075248461904e-05
0.7528482675552368,0.8125,1.385234264079508e-05
1.2918295860290527,0.5625,1.3847610033128253e-05
0.9684411287307739,0.6875,1.384287742546143e-05
1.0571281909942627,0.5625,1.3838144817794606e-05
0.9248172044754028,0.71875,1.3833412210127781e-05
1.1176116466522217,0.71875,1.3828679602460957e-05
1.0736368894577026,0.65625,1.3823946994794132e-05
1.3114973306655884,0.53125,1.381921438712731e-05
1.3733044862747192,0.53125,1.3814481779460485e-05
0.9831305146217346,0.71875,1.380974917179366e-05
0.792393684387207,0.6875,1.3805016564126834e-05
0.7620416879653931,0.78125,1.380028395646001e-05
1.0746902227401733,0.625,1.3795551348793185e-05
1.1793140172958374,0.5625,1.3790818741126362e-05
0.9591947197914124,0.71875,1.3786086133459538e-05
0.9398937225341797,0.71875,1.3781353525792713e-05
